seqnames,start_hg19,end_hg19,width,strand,ID,COLO320DM,GBM39,K562
chr3,137791001,137792000,1000,*,558,1,0,0
chr3,137792001,137793000,1000,*,559,1,0,0
chr3,140463001,140464000,1000,*,560,1,0,0
chr3,140671001,140672000,1000,*,561,1,0,0
chr3,140946001,140947000,1000,*,562,1,0,0
chr3,142392001,142393000,1000,*,563,1,0,0
chr3,146775001,146776000,1000,*,564,1,0,0
chr3,151167001,151168000,1000,*,565,1,0,0
chr3,151525001,151526000,1000,*,566,1,0,0
chr3,152735001,152736000,1000,*,567,1,0,0
chr3,153484001,153485000,1000,*,568,1,0,1
chr3,158909001,158910000,1000,*,569,1,0,0
chr3,158921001,158922000,1000,*,570,1,0,0
chr3,171889001,171890000,1000,*,571,1,0,0
chr3,172397001,172398000,1000,*,572,1,0,0
chr3,177636001,177637000,1000,*,573,1,0,0
chr3,179234001,179235000,1000,*,574,1,0,0
chr3,180758001,180759000,1000,*,575,1,0,0
chr3,181874001,181875000,1000,*,576,1,0,0
chr3,183211001,183212000,1000,*,577,1,0,0
chr3,183674001,183675000,1000,*,578,1,0,0
chr3,184625001,184626000,1000,*,579,1,0,0
chr3,191646001,191647000,1000,*,580,1,0,0
chr3,192495001,192496000,1000,*,581,1,0,0
chr3,194572001,194573000,1000,*,582,1,0,0
chr3,195163001,195164000,1000,*,583,1,0,1
chr3,195231001,195232000,1000,*,584,1,0,0
chr3,195384001,195385000,1000,*,585,1,0,1
chr3,195385001,195386000,1000,*,586,1,0,1
chr3,195716001,195717000,1000,*,587,1,0,1
chr3,195717001,195718000,1000,*,588,1,0,1
chr3,196526001,196527000,1000,*,589,1,0,0
chr3,197354001,197355000,1000,*,590,1,0,1
chr3,197423001,197424000,1000,*,591,1,0,0
chr4,1243001,1244000,1000,*,592,1,0,1
chr4,1244001,1245000,1000,*,593,1,0,0
chr4,1348001,1349000,1000,*,594,1,0,0
chr4,1571001,1572000,1000,*,595,1,0,0
chr4,1714001,1715000,1000,*,596,1,0,1
chr4,3016001,3017000,1000,*,597,1,0,0
chr4,3487001,3488000,1000,*,598,1,0,0
chr4,4012001,4013000,1000,*,599,1,0,0
chr4,4061001,4062000,1000,*,600,1,0,0
chr4,4336001,4337000,1000,*,601,1,0,0
chr4,4445001,4446000,1000,*,602,1,0,0
chr4,5846001,5847000,1000,*,603,1,0,0
chr4,6033001,6034000,1000,*,604,1,0,0
chr4,6583001,6584000,1000,*,605,1,0,0
chr4,6590001,6591000,1000,*,606,1,0,0
chr4,6679001,6680000,1000,*,607,1,0,0
chr4,7506001,7507000,1000,*,608,1,0,0
chr4,7780001,7781000,1000,*,609,1,0,0
chr4,8226001,8227000,1000,*,610,1,0,0
chr4,8591001,8592000,1000,*,611,1,0,0
chr4,9774001,9775000,1000,*,612,1,0,0
chr4,10166001,10167000,1000,*,613,1,0,0
chr4,11138001,11139000,1000,*,614,1,0,0
chr4,17407001,17408000,1000,*,615,1,0,0
chr4,18108001,18109000,1000,*,616,1,0,0
chr4,20254001,20255000,1000,*,617,1,0,1
chr4,25665001,25666000,1000,*,618,1,0,0
chr4,27531001,27532000,1000,*,619,1,0,0
chr4,30680001,30681000,1000,*,620,1,0,0
chr4,34123001,34124000,1000,*,621,1,0,0
chr4,35860001,35861000,1000,*,622,1,0,0
chr4,35861001,35862000,1000,*,623,1,0,0
chr4,37140001,37141000,1000,*,624,1,0,0
chr4,39841001,39842000,1000,*,625,1,0,0
chr4,43318001,43319000,1000,*,626,1,0,0
chr4,48893001,48894000,1000,*,627,1,0,0
chr4,53235001,53236000,1000,*,628,1,0,0
chr4,53426001,53427000,1000,*,629,1,0,0
chr4,68038001,68039000,1000,*,630,1,0,0
chr4,68537001,68538000,1000,*,631,1,0,0
chr4,71859001,71860000,1000,*,632,1,0,0
chr4,72355001,72356000,1000,*,633,1,0,0
chr4,75949001,75950000,1000,*,634,1,0,0
chr4,75950001,75951000,1000,*,635,1,0,0
chr4,82083001,82084000,1000,*,636,1,0,0
chr4,85887001,85888000,1000,*,637,1,0,1
chr4,92725001,92726000,1000,*,638,1,0,0
chr4,96305001,96306000,1000,*,639,1,0,0
chr4,103089001,103090000,1000,*,640,1,0,0
chr4,106883001,106884000,1000,*,641,1,0,0
chr4,108343001,108344000,1000,*,642,1,0,0
chr4,109628001,109629000,1000,*,643,1,0,0
chr4,111301001,111302000,1000,*,644,1,0,0
chr4,113387001,113388000,1000,*,645,1,0,0
chr4,115008001,115009000,1000,*,646,1,0,0
chr4,125619001,125620000,1000,*,647,1,0,0
chr4,130155001,130156000,1000,*,648,1,0,0
chr4,131175001,131176000,1000,*,649,1,0,0
chr4,132697001,132698000,1000,*,650,1,0,0
chr4,133671001,133672000,1000,*,651,1,0,0
chr4,133881001,133882000,1000,*,652,1,0,0
chr4,139185001,139186000,1000,*,653,1,0,0
chr4,141959001,141960000,1000,*,654,1,0,0
chr4,142526001,142527000,1000,*,655,1,0,0
chr4,146743001,146744000,1000,*,656,1,0,0
chr4,147698001,147699000,1000,*,657,1,0,0
chr4,149160001,149161000,1000,*,658,1,0,0
chr4,150177001,150178000,1000,*,659,1,0,0
chr4,152896001,152897000,1000,*,660,1,0,0
chr4,152914001,152915000,1000,*,661,1,0,0
chr4,155049001,155050000,1000,*,662,1,0,0
chr4,160880001,160881000,1000,*,663,1,0,0
chr4,161257001,161258000,1000,*,664,1,1,1
chr4,166051001,166052000,1000,*,665,1,0,0
chr4,169705001,169706000,1000,*,666,1,0,0
chr4,171177001,171178000,1000,*,667,1,0,0
chr4,171178001,171179000,1000,*,668,1,0,0
chr4,175955001,175956000,1000,*,669,1,0,0
chr4,183935001,183936000,1000,*,670,1,0,0
chr4,184443001,184444000,1000,*,671,1,0,0
chr4,184646001,184647000,1000,*,672,1,0,0
chr4,185836001,185837000,1000,*,673,1,0,0
chr4,185908001,185909000,1000,*,674,1,0,0
chr4,186250001,186251000,1000,*,675,1,0,0
chr4,186545001,186546000,1000,*,676,1,0,0
chr4,186836001,186837000,1000,*,677,1,0,0
chr4,188991001,188992000,1000,*,678,1,0,0
chr4,190070001,190071000,1000,*,679,1,0,0
chr4,190205001,190206000,1000,*,680,1,0,0
chr4,190460001,190461000,1000,*,681,1,0,0
chr5,302001,303000,1000,*,682,1,0,0
chr5,304001,305000,1000,*,683,1,0,0
chr5,635001,636000,1000,*,684,1,0,0
chr5,1212001,1213000,1000,*,685,1,0,0
chr5,1430001,1431000,1000,*,686,1,0,0
chr5,1485001,1486000,1000,*,687,1,0,0
chr5,2126001,2127000,1000,*,688,1,0,0
chr5,2179001,2180000,1000,*,689,1,0,0
chr5,3992001,3993000,1000,*,690,1,0,0
chr5,6527001,6528000,1000,*,691,1,0,0
chr5,8642001,8643000,1000,*,692,1,0,0
chr5,11318001,11319000,1000,*,693,1,0,0
chr5,12623001,12624000,1000,*,694,1,0,0
chr5,13156001,13157000,1000,*,695,1,0,0
chr5,13581001,13582000,1000,*,696,1,0,0
chr5,14921001,14922000,1000,*,697,1,0,0
chr5,15286001,15287000,1000,*,698,1,0,0
chr5,16112001,16113000,1000,*,699,1,0,0
chr5,16579001,16580000,1000,*,700,1,0,0
chr5,16701001,16702000,1000,*,701,1,0,0
chr5,17376001,17377000,1000,*,702,1,0,0
chr5,31321001,31322000,1000,*,703,1,0,0
chr5,31756001,31757000,1000,*,704,1,0,0
chr5,34862001,34863000,1000,*,705,1,0,0
chr5,34863001,34864000,1000,*,706,1,0,0
chr5,34997001,34998000,1000,*,707,1,0,0
chr5,35247001,35248000,1000,*,708,1,0,0
chr5,36384001,36385000,1000,*,709,1,0,0
chr5,36713001,36714000,1000,*,710,1,0,0
chr5,38433001,38434000,1000,*,711,1,0,0
chr5,38487001,38488000,1000,*,712,1,0,0
chr5,40063001,40064000,1000,*,713,1,0,0
chr5,40478001,40479000,1000,*,714,1,0,0
chr5,40479001,40480000,1000,*,715,1,0,0
chr5,40863001,40864000,1000,*,716,1,0,0
chr5,50217001,50218000,1000,*,717,1,0,0
chr5,51325001,51326000,1000,*,718,1,0,0
chr5,53060001,53061000,1000,*,719,1,0,0
chr5,56316001,56317000,1000,*,720,1,0,0
chr5,60938001,60939000,1000,*,721,1,0,0
chr5,61323001,61324000,1000,*,722,1,0,0
chr5,62027001,62028000,1000,*,723,1,0,0
chr5,63255001,63256000,1000,*,724,1,0,0
chr5,63256001,63257000,1000,*,725,1,0,0
chr5,63679001,63680000,1000,*,726,1,0,0
chr5,63941001,63942000,1000,*,727,1,0,0
chr5,67301001,67302000,1000,*,728,1,0,0
chr5,67475001,67476000,1000,*,729,1,0,0
chr5,70372001,70373000,1000,*,730,1,0,0
chr5,71414001,71415000,1000,*,731,1,0,0
chr5,71804001,71805000,1000,*,732,1,0,0
chr5,74695001,74696000,1000,*,733,1,0,0
chr5,77921001,77922000,1000,*,734,1,0,0
chr5,79520001,79521000,1000,*,735,1,0,0
chr5,80776001,80777000,1000,*,736,1,0,0
chr5,82653001,82654000,1000,*,737,1,0,0
chr5,85442001,85443000,1000,*,738,1,0,0
chr5,87830001,87831000,1000,*,739,1,0,0
chr5,89850001,89851000,1000,*,740,1,0,0
chr5,91882001,91883000,1000,*,741,1,0,0
chr5,98118001,98119000,1000,*,742,1,1,0
chr5,101278001,101279000,1000,*,743,1,0,0
chr5,106451001,106452000,1000,*,744,1,0,0
chr5,108983001,108984000,1000,*,745,1,0,0
chr5,110181001,110182000,1000,*,746,1,0,0
chr5,110503001,110504000,1000,*,747,1,0,0
chr5,111446001,111447000,1000,*,748,1,0,0
chr5,111745001,111746000,1000,*,749,1,0,0
chr5,112730001,112731000,1000,*,750,1,0,0
chr5,121834001,121835000,1000,*,751,1,0,0
chr5,121874001,121875000,1000,*,752,1,0,0
chr5,122085001,122086000,1000,*,753,1,0,0
chr5,124084001,124085000,1000,*,754,1,0,0
chr5,125130001,125131000,1000,*,755,1,0,0
chr5,131410001,131411000,1000,*,756,1,0,0
chr5,131411001,131412000,1000,*,757,1,0,0
chr5,133099001,133100000,1000,*,758,1,0,0
chr5,134633001,134634000,1000,*,759,1,0,0
chr5,134965001,134966000,1000,*,760,1,0,0
chr5,135423001,135424000,1000,*,761,1,0,0
chr5,135852001,135853000,1000,*,762,1,0,0
chr5,136074001,136075000,1000,*,763,1,0,0
chr5,136193001,136194000,1000,*,764,1,0,0
chr5,136459001,136460000,1000,*,765,1,0,0
chr5,137098001,137099000,1000,*,766,1,0,0
chr5,138544001,138545000,1000,*,767,1,0,0
chr5,139928001,139929000,1000,*,768,1,0,0
chr5,141245001,141246000,1000,*,769,1,0,0
chr5,141875001,141876000,1000,*,770,1,0,0
chr5,143110001,143111000,1000,*,771,1,0,0
chr5,144035001,144036000,1000,*,772,1,0,0
chr5,144117001,144118000,1000,*,773,1,0,0
chr5,144129001,144130000,1000,*,774,1,0,0
chr5,144737001,144738000,1000,*,775,1,0,0
chr5,145241001,145242000,1000,*,776,1,0,0
chr5,147685001,147686000,1000,*,777,1,0,0
chr5,148440001,148441000,1000,*,778,1,0,0
chr5,148495001,148496000,1000,*,779,1,0,0
chr5,149217001,149218000,1000,*,780,1,0,0
chr5,149333001,149334000,1000,*,781,1,0,0
chr5,149846001,149847000,1000,*,782,1,0,0
chr5,153087001,153088000,1000,*,783,1,0,0
chr5,156592001,156593000,1000,*,784,1,0,0
chr5,159047001,159048000,1000,*,785,1,0,0
chr5,159048001,159049000,1000,*,786,1,0,0
chr5,159234001,159235000,1000,*,787,1,0,0
chr5,161065001,161066000,1000,*,788,1,0,0
chr5,164891001,164892000,1000,*,789,1,0,0
chr5,167628001,167629000,1000,*,790,1,0,0
chr5,169454001,169455000,1000,*,791,1,0,0
chr5,169953001,169954000,1000,*,792,1,0,0
chr5,172057001,172058000,1000,*,793,1,0,0
chr5,173512001,173513000,1000,*,794,1,0,0
chr5,173931001,173932000,1000,*,795,1,0,0
chr5,173949001,173950000,1000,*,796,1,0,0
chr5,174127001,174128000,1000,*,797,1,0,0
chr5,174180001,174181000,1000,*,798,1,0,0
chr5,174845001,174846000,1000,*,799,1,0,0
chr5,175161001,175162000,1000,*,800,1,0,0
chr5,175541001,175542000,1000,*,801,1,0,0
chr5,175998001,175999000,1000,*,802,1,0,0
chr5,176312001,176313000,1000,*,803,1,0,0
chr5,177876001,177877000,1000,*,804,1,0,0
chr5,178153001,178154000,1000,*,805,1,0,0
chr5,178580001,178581000,1000,*,806,1,0,0
chr5,178888001,178889000,1000,*,807,1,0,0
chr5,179026001,179027000,1000,*,808,1,0,0
chr5,179260001,179261000,1000,*,809,1,0,0
chr5,179524001,179525000,1000,*,810,1,0,0
chr6,257001,258000,1000,*,811,1,0,0
chr6,291001,292000,1000,*,812,1,0,0
chr6,292001,293000,1000,*,813,1,1,1
chr6,324001,325000,1000,*,814,1,0,0
chr6,325001,326000,1000,*,815,1,0,0
chr6,343001,344000,1000,*,816,1,0,0
chr6,867001,868000,1000,*,817,1,0,0
chr6,1614001,1615000,1000,*,818,1,1,1
chr6,1662001,1663000,1000,*,819,1,0,0
chr6,2788001,2789000,1000,*,820,1,0,0
chr6,3150001,3151000,1000,*,821,1,0,0
chr6,3415001,3416000,1000,*,822,1,0,0
chr6,3572001,3573000,1000,*,823,1,0,0
chr6,3657001,3658000,1000,*,824,1,0,0
chr6,3780001,3781000,1000,*,825,1,0,0
chr6,3781001,3782000,1000,*,826,1,0,0
chr6,4455001,4456000,1000,*,827,1,0,0
chr6,5701001,5702000,1000,*,828,1,0,0
chr6,5848001,5849000,1000,*,829,1,0,0
chr6,5863001,5864000,1000,*,830,1,0,0
chr6,6465001,6466000,1000,*,831,1,0,0
chr6,6563001,6564000,1000,*,832,1,0,0
chr6,6687001,6688000,1000,*,833,1,0,0
chr6,7457001,7458000,1000,*,834,1,0,0
chr6,7463001,7464000,1000,*,835,1,0,0
chr6,10069001,10070000,1000,*,836,1,0,0
chr6,10458001,10459000,1000,*,837,1,0,0
chr6,10567001,10568000,1000,*,838,1,0,0
chr6,13375001,13376000,1000,*,839,1,0,0
chr6,14043001,14044000,1000,*,840,1,0,0
chr6,14254001,14255000,1000,*,841,1,0,0
chr6,17159001,17160000,1000,*,842,1,0,0
chr6,18339001,18340000,1000,*,843,1,0,0
chr6,18965001,18966000,1000,*,844,1,0,0
chr6,21427001,21428000,1000,*,845,1,0,0
chr6,24969001,24970000,1000,*,846,1,0,0
chr6,27690001,27691000,1000,*,847,1,0,0
chr6,34436001,34437000,1000,*,848,1,0,0
chr6,34820001,34821000,1000,*,849,1,0,0
chr6,35680001,35681000,1000,*,850,1,0,0
chr6,35681001,35682000,1000,*,851,1,0,0
chr6,35705001,35706000,1000,*,852,1,0,0
chr6,37157001,37158000,1000,*,853,1,0,0
chr6,37582001,37583000,1000,*,854,1,0,0
chr6,38015001,38016000,1000,*,855,1,0,0
chr6,39873001,39874000,1000,*,856,1,0,0
chr6,41308001,41309000,1000,*,857,1,0,0
chr6,41704001,41705000,1000,*,858,1,0,0
chr6,42164001,42165000,1000,*,859,1,0,0
chr6,42656001,42657000,1000,*,860,1,0,0
chr6,43955001,43956000,1000,*,861,1,0,0
chr6,43956001,43957000,1000,*,862,1,0,0
chr6,44298001,44299000,1000,*,863,1,0,0
chr6,44351001,44352000,1000,*,864,1,0,0
chr6,45530001,45531000,1000,*,865,1,0,0
chr6,48492001,48493000,1000,*,866,1,0,0
chr6,49518001,49519000,1000,*,867,1,0,0
chr6,49664001,49665000,1000,*,868,1,0,0
chr6,52367001,52368000,1000,*,869,1,0,0
chr6,52679001,52680000,1000,*,870,1,0,0
chr6,53562001,53563000,1000,*,871,1,0,0
chr6,71305001,71306000,1000,*,872,1,0,0
chr6,71392001,71393000,1000,*,873,1,0,0
chr6,81366001,81367000,1000,*,874,1,0,1
chr6,81367001,81368000,1000,*,875,1,0,0
chr6,82134001,82135000,1000,*,876,1,0,0
chr6,84036001,84037000,1000,*,877,1,0,0
chr6,84595001,84596000,1000,*,878,1,0,0
chr6,85547001,85548000,1000,*,879,1,0,0
chr6,85775001,85776000,1000,*,880,1,0,0
chr6,88786001,88787000,1000,*,881,1,0,0
chr6,88860001,88861000,1000,*,882,1,0,0
chr6,91106001,91107000,1000,*,883,1,0,0
chr6,107051001,107052000,1000,*,884,1,0,0
chr6,107200001,107201000,1000,*,885,1,0,0
chr6,107343001,107344000,1000,*,886,1,0,0
chr6,107955001,107956000,1000,*,887,1,0,1
chr6,108890001,108891000,1000,*,888,1,0,0
chr6,108891001,108892000,1000,*,889,1,0,0
chr6,110911001,110912000,1000,*,890,1,0,0
chr6,110912001,110913000,1000,*,891,1,0,0
chr6,111873001,111874000,1000,*,892,1,0,0
chr6,117171001,117172000,1000,*,893,1,0,0
chr6,121532001,121533000,1000,*,894,1,0,1
chr6,125471001,125472000,1000,*,895,1,0,0
chr6,127550001,127551000,1000,*,896,1,0,0
chr6,128245001,128246000,1000,*,897,1,0,0
chr6,130691001,130692000,1000,*,898,1,0,0
chr6,133099001,133100000,1000,*,899,1,0,0
chr6,134752001,134753000,1000,*,900,1,0,0
chr6,136492001,136493000,1000,*,901,1,0,0
chr6,137452001,137453000,1000,*,902,1,0,0
chr6,142027001,142028000,1000,*,903,1,0,0
chr6,145889001,145890000,1000,*,904,1,0,0
chr6,148935001,148936000,1000,*,905,1,0,0
chr6,150429001,150430000,1000,*,906,1,0,0
chr6,150777001,150778000,1000,*,907,1,0,0
chr6,155476001,155477000,1000,*,908,1,0,0
chr6,162223001,162224000,1000,*,909,1,0,0
chr6,162841001,162842000,1000,*,910,1,0,0
chr6,162916001,162917000,1000,*,911,1,0,0
chr6,163284001,163285000,1000,*,912,1,0,0
chr6,163497001,163498000,1000,*,913,1,0,0
chr6,165485001,165486000,1000,*,914,1,0,0
chr6,166285001,166286000,1000,*,915,1,0,0
chr6,167724001,167725000,1000,*,916,1,0,0
chr6,167750001,167751000,1000,*,917,1,0,0
chr6,168157001,168158000,1000,*,918,1,0,0
chr6,168227001,168228000,1000,*,919,1,0,1
chr6,168926001,168927000,1000,*,920,1,0,0
chr6,170060001,170061000,1000,*,921,1,0,0
chr6,170189001,170190000,1000,*,922,1,0,0
chr6,170366001,170367000,1000,*,923,1,0,0
chr6,170686001,170687000,1000,*,924,1,0,0
chr6,170819001,170820000,1000,*,925,1,0,0
chr7,534001,535000,1000,*,926,1,0,0
chr7,549001,550000,1000,*,927,1,0,0
chr7,895001,896000,1000,*,928,1,0,0
chr7,920001,921000,1000,*,929,1,0,0
chr7,1069001,1070000,1000,*,930,1,0,0
chr7,1264001,1265000,1000,*,931,1,0,1
chr7,1706001,1707000,1000,*,932,1,1,1
chr7,1785001,1786000,1000,*,933,1,0,1
chr7,4006001,4007000,1000,*,934,1,0,0
chr7,5394001,5395000,1000,*,935,1,0,0
chr7,7456001,7457000,1000,*,936,1,0,0
chr7,9852001,9853000,1000,*,937,1,0,0
chr7,14768001,14769000,1000,*,938,1,0,0
chr7,15683001,15684000,1000,*,939,1,0,0
chr7,16754001,16755000,1000,*,940,1,0,0
chr7,18286001,18287000,1000,*,941,1,0,0
chr7,18861001,18862000,1000,*,942,1,0,0
chr7,21855001,21856000,1000,*,943,1,0,0
chr7,22706001,22707000,1000,*,944,1,0,0
chr7,22707001,22708000,1000,*,945,1,0,0
chr7,22929001,22930000,1000,*,946,1,0,0
chr7,24584001,24585000,1000,*,947,1,0,0
chr7,28094001,28095000,1000,*,948,1,0,0
chr7,29685001,29686000,1000,*,949,1,0,0
chr7,30128001,30129000,1000,*,950,1,0,0
chr7,32142001,32143000,1000,*,951,1,0,0
chr7,32293001,32294000,1000,*,952,1,0,0
chr7,35426001,35427000,1000,*,953,1,0,0
chr7,35443001,35444000,1000,*,954,1,0,0
chr7,35464001,35465000,1000,*,955,1,0,0
chr7,35666001,35667000,1000,*,956,1,0,0
chr7,37681001,37682000,1000,*,957,1,0,0
chr7,39948001,39949000,1000,*,958,1,0,0
chr7,40977001,40978000,1000,*,959,1,0,0
chr7,41826001,41827000,1000,*,960,1,0,0
chr7,43595001,43596000,1000,*,961,1,0,0
chr7,43877001,43878000,1000,*,962,1,0,0
chr7,44127001,44128000,1000,*,963,1,0,0
chr7,44150001,44151000,1000,*,964,1,0,0
chr7,44422001,44423000,1000,*,965,1,0,0
chr7,45163001,45164000,1000,*,966,1,0,0
chr7,45696001,45697000,1000,*,967,1,0,0
chr7,45697001,45698000,1000,*,968,1,0,0
chr7,47922001,47923000,1000,*,969,1,0,0
chr7,50110001,50111000,1000,*,970,1,0,0
chr7,51341001,51342000,1000,*,971,1,0,0
chr7,52640001,52641000,1000,*,972,1,0,0
chr7,57718001,57719000,1000,*,973,1,0,0
chr7,63555001,63556000,1000,*,974,1,0,0
chr7,63573001,63574000,1000,*,975,1,0,0
chr7,64685001,64686000,1000,*,976,1,0,0
chr7,67187001,67188000,1000,*,977,1,0,0
chr7,67188001,67189000,1000,*,978,1,0,0
chr7,67833001,67834000,1000,*,979,1,0,0
chr7,69691001,69692000,1000,*,980,1,0,0
chr7,69991001,69992000,1000,*,981,1,0,0
chr7,70677001,70678000,1000,*,982,1,0,0
chr7,71579001,71580000,1000,*,983,1,0,0
chr7,72351001,72352000,1000,*,984,1,0,0
chr7,72493001,72494000,1000,*,985,1,0,0
chr7,72521001,72522000,1000,*,986,1,0,0
chr7,72862001,72863000,1000,*,987,1,0,0
chr7,74915001,74916000,1000,*,988,1,0,0
chr7,74943001,74944000,1000,*,989,1,0,0
chr7,74971001,74972000,1000,*,990,1,0,0
chr7,75643001,75644000,1000,*,991,1,0,0
chr7,76003001,76004000,1000,*,992,1,0,0
chr7,77766001,77767000,1000,*,993,1,0,0
chr7,79277001,79278000,1000,*,994,1,0,0
chr7,80676001,80677000,1000,*,995,1,0,0
chr7,82320001,82321000,1000,*,996,1,0,0
chr7,86298001,86299000,1000,*,997,1,0,0
chr7,89515001,89516000,1000,*,998,1,0,0
chr7,91990001,91991000,1000,*,999,1,0,0
chr7,92786001,92787000,1000,*,1000,1,0,0
chr7,94650001,94651000,1000,*,1001,1,0,0
chr7,96708001,96709000,1000,*,1002,1,0,0
chr7,98579001,98580000,1000,*,1003,1,0,0
chr7,98840001,98841000,1000,*,1004,1,0,0
chr7,99222001,99223000,1000,*,1005,1,0,0
chr7,100113001,100114000,1000,*,1006,1,0,0
chr7,100480001,100481000,1000,*,1007,1,0,0
chr7,100684001,100685000,1000,*,1008,1,0,0
chr7,100871001,100872000,1000,*,1009,1,0,0
chr7,101319001,101320000,1000,*,1010,1,0,0
chr7,105502001,105503000,1000,*,1011,1,0,0
chr7,108907001,108908000,1000,*,1012,1,0,0
chr7,112634001,112635000,1000,*,1013,1,0,0
chr7,112642001,112643000,1000,*,1014,1,0,0
chr7,122088001,122089000,1000,*,1015,1,0,1
chr7,126653001,126654000,1000,*,1016,1,0,0
chr7,127941001,127942000,1000,*,1017,1,0,0
chr7,129201001,129202000,1000,*,1018,1,0,0
chr7,129438001,129439000,1000,*,1019,1,0,0
chr7,131867001,131868000,1000,*,1020,1,0,0
chr7,134905001,134906000,1000,*,1021,1,0,0
chr7,134944001,134945000,1000,*,1022,1,0,0
chr7,135031001,135032000,1000,*,1023,1,0,0
chr7,135398001,135399000,1000,*,1024,1,0,0
chr7,138760001,138761000,1000,*,1025,1,0,0
chr7,138761001,138762000,1000,*,1026,1,0,0
chr7,142360001,142361000,1000,*,1027,1,0,0
chr7,143018001,143019000,1000,*,1028,1,0,0
chr7,143115001,143116000,1000,*,1029,1,0,0
chr7,145771001,145772000,1000,*,1030,1,0,0
chr7,147170001,147171000,1000,*,1031,1,0,0
chr7,148766001,148767000,1000,*,1032,1,0,0
chr7,149642001,149643000,1000,*,1033,1,0,0
chr7,149776001,149777000,1000,*,1034,1,0,0
chr7,150893001,150894000,1000,*,1035,1,0,0
chr7,154700001,154701000,1000,*,1036,1,0,0
chr7,155260001,155261000,1000,*,1037,1,0,0
chr7,155626001,155627000,1000,*,1038,1,0,0
chr7,155948001,155949000,1000,*,1039,1,0,0
chr7,155989001,155990000,1000,*,1040,1,0,0
chr7,157099001,157100000,1000,*,1041,1,0,0
chr7,157464001,157465000,1000,*,1042,1,0,0
chr7,157779001,157780000,1000,*,1043,1,0,0
chr7,157780001,157781000,1000,*,1044,1,0,0
chr7,158670001,158671000,1000,*,1045,1,0,0
chr7,158885001,158886000,1000,*,1046,1,0,0
chrX,1930001,1931000,1000,*,1047,1,0,0
chrX,4818001,4819000,1000,*,1048,1,0,0
chrX,4819001,4820000,1000,*,1049,1,0,0
chrX,5510001,5511000,1000,*,1050,1,0,0
chrX,7098001,7099000,1000,*,1051,1,0,0
chrX,7479001,7480000,1000,*,1052,1,0,0
chrX,7578001,7579000,1000,*,1053,1,0,0
chrX,7723001,7724000,1000,*,1054,1,0,0
chrX,7912001,7913000,1000,*,1055,1,0,0
chrX,9568001,9569000,1000,*,1056,1,0,0
chrX,10627001,10628000,1000,*,1057,1,0,0
chrX,11212001,11213000,1000,*,1058,1,0,0
chrX,11792001,11793000,1000,*,1059,1,0,0
chrX,15397001,15398000,1000,*,1060,1,0,0
chrX,15468001,15469000,1000,*,1061,1,0,0
chrX,16799001,16800000,1000,*,1062,1,0,0
chrX,17846001,17847000,1000,*,1063,1,0,0
chrX,18807001,18808000,1000,*,1064,1,0,0
chrX,18975001,18976000,1000,*,1065,1,0,0
chrX,19398001,19399000,1000,*,1066,1,0,0
chrX,19502001,19503000,1000,*,1067,1,0,0
chrX,24695001,24696000,1000,*,1068,1,0,0
chrX,24874001,24875000,1000,*,1069,1,0,0
chrX,24969001,24970000,1000,*,1070,1,0,0
chrX,25013001,25014000,1000,*,1071,1,0,0
chrX,25957001,25958000,1000,*,1072,1,0,0
chrX,27200001,27201000,1000,*,1073,1,0,0
chrX,27412001,27413000,1000,*,1074,1,0,0
chrX,28488001,28489000,1000,*,1075,1,0,0
chrX,31034001,31035000,1000,*,1076,1,0,0
chrX,38603001,38604000,1000,*,1077,1,0,0
chrX,39204001,39205000,1000,*,1078,1,0,0
chrX,39321001,39322000,1000,*,1079,1,0,0
